DataID,Language,MWE,Setting,Previous,Target,Next,Label
train_zero_shot.PT.352.16,PT,gelo-seco,zero_shot,Preservar um carro antigo da melhor maneira possível é uma preocupação primordial dos colecionadores.," Um engenheiro alemão, porém, parece ter superado todos limites: para manter um Porsche 959 ano 1985, os proprietários utilizam jatos de gelo seco para lavar a carroceria.",O objetivo é retirar a sujeira sem expor a pintura ou a lataria a danos ou umidade.,0
train_zero_shot.PT.352.17,PT,gelo-seco,zero_shot,"Obviamente, as temperaturas na Fórmula-E são ainda mais extremas. ",É por isso que resfriamos ativamente a bateria abaixo da temperatura externa durante o processo de carregamento usando gelo seco.,"Já o RS, tem um sistema sofisticado que se encarrega de fazer isso"", explica o piloto paulistano Lucas di Grassi, que atua como ""embaixador"" da Audi e foi o encarregado de testar o RS e-Tron GT em Neuburg, na Alemanha.",0
train_zero_shot.PT.440.1,PT,sentença judicial,zero_shot,"Por isso, a 1ª Promotoria de Justiça de Tutela Coletiva do município entrou com pedido de ""tutela provisória de urgência cautelar"", nesta sexta-feira, dia 23, para uma liminar que suspenda esta determinação.","A legislação que o MPRJ acredita ter sido desrespeitada por Três Rios consta no Programa Federativo de Enfrentamento ao Coronavírus SARS-CoV-2 (Covid-19), que proíbe para a União, Estados, Distrito Federal e municípios, até 31 de dezembro de 2021, a concessão de ""qualquer título, vantagem, aumento, reajuste ou adequação de remuneração a membros de Poder ou de órgão, servidores e empregados públicos e militares, exceto quando derivado de sentença judicial transitada em julgado ou de determinação legal anterior à calamidade pública"".","""Dessa forma, afirma o MPRJ, resta nítida a afronta do Executivo e do Legislativo municipais de Três Rios à legislação"", afirmou a promotoria em nota, referindo-se à Lei nº 4.756, de 18 de março de 2021, que entrou em vigor com efeitos retroativos a janeiro de 2021.",1
train_zero_shot.PT.440.2,PT,sentença judicial,zero_shot,"As audiências, que deviam ser retomadas na próxima segunda-feira e durar três semanas, foram adiadas até o começo de agosto, anunciou o magistrado.","Os advogados de Meng Wanzhou, a diretora financeira da gigante chinesa de telecomunicações Huawei, a quem os Estados Unidos querem julgar por fraude bancária, solicitaram o adiamento na segunda-feira passada após uma sentença judicial que autorizou o banco HSBC a enviar-lhes novos documentos.",Os defensores disseram precisar do adiamento a fim de analisar estes documentos que acreditam que poderia inocentar sua cliente.,1
train_zero_shot.PT.440.3,PT,sentença judicial,zero_shot,"Parte das instituiçoes acatou as ultimas restriçoes do governo nacional, que suspendeu as aulas ate o proximo 20 de abril.","Outras, no entanto, reabriram suas portas, sustentadas pela sentença judicial que favoreceu o governo de oposiçao da capital federal, que promove as aulas presenciais ainda que o maior fluxo nas ruas e nos transportes publicos tenha coincidido com o aumento de contagios de covid-19 na cidade.",O cenario e de uma forte politizaçao que persiste sobre o retorno as aulas presenciais como pauta politica na Argentina.,1
train_zero_shot.PT.440.4,PT,sentença judicial,zero_shot,"No documento, o MP-BA afirma que Almiro Sena ocupa o cargo vitalício de promotor de Justiça do órgão público e que, após regular processo administrativo disciplinar, foi demitido daquele cargo pelo Conselho Nacional do Ministério Público.","Por causa disso, o MP-BA pediu para que seja decretada a perda do cargo do réu, o que só se pode obter após o trânsito em julgado de sentença judicial a ser proferida em processo instaurado para esse fim, como é o caso do processo.","Ainda no documento, o Ministério Público informou que Almiro Sena respondeu à demanda e disse que havia a necessidade de suspender o processo, já que há uma sentença penal transitada em julgado.",1
train_zero_shot.PT.440.5,PT,sentença judicial,zero_shot,"Também ordenou a adoção de um sistema de tratamento de efluentes eficiente capaz de suportar a carga orgânica lançada pela empresa, principalmente no período da seca, no prazo de 60 dias, a contar do trânsito em julgado da sentença – quando não cabe mais recurso.","A sentença judicial também determinou a recuperação da área poluída, conforme plano de recuperação da área degradada (PRAD), com aprovação do Ipaam (Instituto de Proteção Ambiental do Amazonas), assinado por profissional habilitado, com anotação de responsabilidade técnica e cronograma de execução, com prazos especificados para cada fase prevista, com execução comprovada à Justiça no prazo de 60 dias, após o trânsito em julgado da sentença.","A Sovel deve ainda pagar indenização pelo dano interino ou intermediário e pelo dano residual, em valor mínimo de R$ 10 mil, também em 60 dias, a contar do trânsito em julgado da sentença.",1
train_zero_shot.PT.440.6,PT,sentença judicial,zero_shot,"Assim o e porque a Administraçao Publica esta presa a lei, cuja observancia nao so se impoe no momento em que o ato administrativo e emanado, mas tambem enquanto detiver aptidao para produzir efeitos nas relaçoes juridicas existentes.","Em nao existindo causas de cristalizaçao do ato -- como, por exemplo, sentença judicial transitada em julgado a te-lo por legal -- e dado a Administraçao o dever de reaprecia-lo em cumprimento ao principio da legalidade (artigo 37, CF/88).","Ainda que, a primeira vista, tenha sido considerado valido, o ato administrativo pode ser anulado por uma ilegalidade posteriormente percebida, portanto.",1
train_zero_shot.PT.440.7,PT,sentença judicial,zero_shot,A principal reivindicaçao da categoria e o restabelecimento do Acordo Coletivo de Trabalho (ACT).,"O sindicato informou que as negociaçoes com o Metro-DF começaram em fevereiro, como forma de buscar um caminho para cumprimento de sentença judicial apos a ultima greve, em 2019.","No entanto, desde 1º de abril, os funcionarios estao sem definiçao sobre o acordo coletivo e sem receber auxilio-alimentaçao e outros beneficios.",1
train_zero_shot.PT.440.8,PT,sentença judicial,zero_shot,"Em nota, o vereador Chico Alencar, coautor da ação popular, salientou que não houve pedido de punição criminal contra o ainda vereador, mas afastamento cautelar da função, que só o Judiciário pode determinar.","""Não se trata, portanto, de pleito por sentença judicial em processo inconcluso.""","A nota da bancada do PSOL lembra que, se o pedido de prisão do vereador não for prorrogado, Jairinho poderá assumir presencialmente o cargo, inclusive, em tese, presidindo a Comissão de Justiça e Redação, ao qual caberá o primeiro exame de pedido de cassação do seu mandato. ",1
train_zero_shot.PT.440.9,PT,sentença judicial,zero_shot,"Conforme a acusação, Conceição pediu R$ 1,8 mil ao proprietário de um carro roubado para encontrá-lo.","O valor seria usado para agilizar a recuperação do veículo “com cinco conhecidos seus, a quem chamou de 'farejadores' e que trabalhariam 'por fora'”, descreve a sentença judicial de primeira instância. Como a vítima disse não dispor da quantia solicitada, a quantia teria baixado para R$ 1,5 mil.","O dono do veículo teria gravado a conversa e apresentou a gravação na Corregedoria da Polícia Civil, que abriu inquérito criminal.",1
train_zero_shot.PT.440.10,PT,sentença judicial,zero_shot,"O grupo gerou um ""laudo"", em nove paginas, para duvidar da autenticidade dos arquivos roubados pelo hacker Walter Delgatti, do armazem de dados do procurador Deltan Dallagnol.","Com um texto discursivo e retorico, o relatorio esbanja adjetivos e nao oferece qualquer base concreta para suas conclusoes -- para tentar dar ares de sentença judicial ao que deveria ser um trabalho tecnico.","A pericia nao cruzou dados, nao checou informaçoes, nem auditou os arquivos e, por fim, nao indicou uma unica inconsistencia para concluir que os dialogos ""podem ter sido"" adulterados.",1
train_zero_shot.PT.330.1,PT,coração partido,zero_shot,É possivel morrer de coraçao partido?,A dor emocional de ter um coração partido é constantemente comparada com o trauma de uma dor física e também já serviu de tema para embalar diversas músicas famosas de cantores dos mais diversos gêneros.,"Porém, será que você pode morrer por causa de uma decepção amorosa?",0
train_zero_shot.PT.330.2,PT,coração partido,zero_shot,"Em suma, 90% dos casos dessa síndrome atingem mulheres entre 58 e 75 anos que passam pelo ""pós-menopausa"".","A doença é resultado de um enorme estresse emocional causado por um coração partido, seja ele por conta de um divórcio, término, traição ou morte de uma pessoa amada.","Segundo pesquisadores, as chances de você morrer um mês após perder alguém aumentam significantemente.",0
train_zero_shot.PT.330.3,PT,coração partido,zero_shot,"E embora ela afirme que seus sentimentos por seu colega de elenco fracassaram, Watson ainda pode admitir que ela era louca por ele quando era mais jovem.","Mas quando ela descobriu que ele não sentia o mesmo por ela, ela ficou com o coração partido. ","Watson até afirma que depois de todos esses anos, ela ainda está arrasada com a rejeição dele!",0
train_zero_shot.PT.330.4,PT,coração partido,zero_shot,"Sinto que o som tem uma vibe meio emo , meio rebelde, que se pode aplicar a montes de situações.","Quando escrevi o som inspirei-me numa ideia de coração partido, mas ainda há pouco tempo me emocionei bastante a ouvir a música num contexto nada a ver.","Quem está de coração partido vai-se identificar, mas quem estiver a passar por uma fase menos boa, mesmo que por outros motivos, também vai sentir a energia e a postura que o som passa.",0
train_zero_shot.PT.330.5,PT,coração partido,zero_shot,"Quanto à canção em si, é muito interessante que “Sabotage” tenha sido escolhida para suceder “Sacrifice”, já que as faixas, para além de serem obviamente opostas, apresentam certa complementariedade.","Enquanto “Sacrifice” é uma Club Banger, feita para você se acabar de dançar se sentindo uma grande gostosa, “Sabotage” é um momento de vulnerabilidade, uma balada sobre estar consciente da adoção de um comportamento autossabotador, principalmente em relacionamentos, consciência que vem acompanhada da percepção de que essa conduta, inicialmente adotada como mecanismo de defesa, pode se tornar mais nociva que o risco de um eventual coração partido.","Para além disso, é possível dizer também que enquanto ""Sacrifice” foi feita para aqueles momentos de euforia, com você dançando na pista com a autoestima lá no alto, “Sabotage” tá mais praquele finalzinho de festa mandando mensagem pro ex, com quem, provavelmente, VOCÊ terminou!  ",0
train_zero_shot.PT.330.6,PT,coração partido,zero_shot,"Em sua idealização, ele se divide em três vidas: em uma ele vive o seu maior drama, que é o casamento com a sua esposa depressiva; em outro, ele vive com Jeanne, o símbolo de prosperidade; e no outro polo, ele está em busca de seu grande amor, Anna.","Em Anna é que a complexidade amorosa toma contornos, ela é a sua primeira paixão e seu primeiro coração partido, e ele idealiza situações de encontro e reencontro, mesmo na velhice, construindo uma vida com a pessoa que, na sua juventude, lhe causou um dano irrevogável e irreparável.","A potência amorosa é tão grande que todo o fio condutor da narrativa fílmica persegue as lembranças de amor de Nemo, que, mesmo com 118 anos de idade, as têm de maneira clara.",0
train_zero_shot.PT.330.7,PT,coração partido,zero_shot,"Em tradução livre, “apart” tem sentido de “separado”, podendo indicar uma distância física ou mental tanto de si mesma quanto das pessoas ao seu redor, o que combina bastante com o tema imposto em todas as letras.","Ao contrário do seu trabalho de estréia, “Apart” é sobre coração partido, sobre não saber para onde ir ao se deparar com o fim de um relacionamento que dura há anos.","Algumas faixas tem um ritmo otimista e animado, mas são apenas uma máscara em cima da tristeza da personagem principal dessa história.",0
train_zero_shot.PT.330.8,PT,coração partido,zero_shot,"Então, Addie e Ian voltam se entender e saem em uma viagem inesperada de carro, junto com um simpático garoto irlandês, Rowan, fofo e totalmente aventureiro, os três colocam o pé na estrada em lata-velha apelidada de Trevo, saindo rumo a uma viagem de um guia roubado na biblioteca do hotel.","Entre decepções e aventuras, os três seguem por onde a sorte os levar, trazendo para a trama o significado sobre amor, desamor, amizade, família e loucas aventuras e jornadas inesquecíveis, para recuperar um coração partido e desiludido."," Amor & Sorte"" foi lançado em 2020, e já tem conquistado muitas pessoas, pela delicadez em sua narrativa e a precisão em seu desenvolvimento, em um enredo atual, romântico e idôneo, que irá cativar e emocionar os leitores mais adeptos dos romances mais ousados.",0
train_zero_shot.PT.330.9,PT,coração partido,zero_shot,"Porque amamos ""Game of Thrones"", poxa, ô se amamos.","E nada mais poderoso do que um coração partido (se essa frase não está em ""Game of Thrones"", aliás, deveria).","Fomos, por anos, motivados a amar ""Game of Thrones"".",0
train_zero_shot.PT.330.10,PT,coração partido,zero_shot,"Isso ocorre pois os altos índices de estresse provoca aumento da frequência cardíaca, pressão arterial mais alta, coloca mais pressão no coração e prejudica o sistema imunológico.","Se você sofre de Síndrome do Coração Partido, parte do seu órgão aumentará temporariamente e não conseguirá bombear sangue tão bem quanto antes.","Enquanto isso, o restante do coração continuará trabalhando normalmente ou será exigido um esforço dobrado.",1
train_zero_shot.PT.330.11,PT,coração partido,zero_shot,"O caso gerou o movimento #FreeBritney, que pede pela autonomia da estrela. ",E não foi somente Caio Afiune que se comoveu com a história! Bianca Andrade contou nas redes sociais que ficou de coração partido com a situação de Britney.,Ela gravou a reação dos brothers e comentou sobre o filme. ,0
train_zero_shot.PT.330.12,PT,coração partido,zero_shot,Ela gravou a reação dos brothers e comentou sobre o filme. ,"""Eu assisti hoje, também, esse documentário da Britney. Eu já zerei todos os documentários, gente, sou apaixonada. Esse me deixou com o coração partido"", contou. ","A empresária disse que já acompanhava o caso de Britney e o movimento antes do documentário e concordou com os brothers Fiuk e Gilberto, que choraram depois da sessão. ",0
train_zero_shot.PT.330.13,PT,coração partido,zero_shot,"Agora, debatem-se em tribunal pela custódia dos cinco filhos menores.",Brad Pitt terá ficado “de coração partido” com a notícia de que a equipa judicial de Jolie se preparava para entregar documentos que alegadamente comprovam violência doméstica.,"Quando veio a público o anúncio do divórcio do casal-sensação de Hollywood, houve vários relatos que davam conta que, na origem do desentendimento, estaria o facto de o actor beber em demasia e ter comportamentos violentos. ",0
train_zero_shot.PT.330.14,PT,coração partido,zero_shot,"Fiz isso, inclusive, na exibição do último episódio da série, quando era editor da Rolling Stone.","Li o resumão (era contra até então), fiz um textão completamente desacreditado pelo que virou a minha profissão e de coração partido pelo episódio mequetrefe.","O final era estranhamente confuso, talvez condizente com o que vinha acontecendo na série.",0
train_zero_shot.PT.330.15,PT,coração partido,zero_shot,"A pesquisa estabelece uma relação entre a atividade amigdalar (AmygA), que corresponde a proporção de atividade metabólica da amígdala em relação às regiões regulatórias do cérebro, com o desenvolvimento da disfunção transitória do coração.","A síndrome de Takotsubo (TTS), ou mais conhecida como a “síndrome do coração partido”, é uma insuficiência cardíaca causada pela descarga excessiva de adrenalina na corrente circulatória, geralmente desencadeada por estresse agudo.","Entretanto, segundo o estudo, a síndrome não precisa necessariamente ser desenvolvida apenas por picos atípicos de estresse. ",0
train_zero_shot.PT.330.16,PT,coração partido,zero_shot,"Não deve ser fácil ouvir do coleguinha que você tem um jogo ruim ou está jogando sujo, né?","Por isso, no Queridômetro desta terça-feira, 6/4, os confinados não tiveram medo de expressar os sentimentos: além dos ""corações"" e ""carinhas felizes"" de sempre, teve emoji de ""coração partido"" e ""carinha de raiva"". ","Rodolffo recebeu ""coração partido"" de João Luiz e ""carinha de raiva"" de Camilla de Lucas. Já Arthur partiu o coração de três colegas de confinamento: Juliette, Pocah e Viih Tube. ",0
train_zero_shot.PT.330.17,PT,coração partido,zero_shot,"Chamada de Síndrome do Coração Partido ou cardiomiopatia do estresse, essa doença costuma afetar mais as mulheres do que os homens.",Outro nome para esse fenômeno é cardiomiopatia takotsubo — nome japonês dado às armadilhas para polvos que se parecem com um coração partido.,"Em suma, 90% dos casos dessa síndrome atingem mulheres entre 58 e 75 anos que passam pelo ""pós-menopausa"".",0
train_zero_shot.PT.330.18,PT,coração partido,zero_shot,O que distingue os dois casos é que nesse tipo de doença não há nenhum bloqueio nas artérias que atrapalhe o funcionamento regular do órgão fundamental.,"Na maioria dos casos, um coração partido costuma se recuperar em algumas semanas e se fortalece para experiências traumáticas futuras.","Outra solução possível é o médico recomendar o uso de diuréticos que melhoram as contrações do músculo cardíaco, bloqueadores beta ou outros medicamentos que bloqueiam os efeitos prejudiciais dos hormônios do estresse no coração.",0
train_zero_shot.PT.330.19,PT,coração partido,zero_shot,"Assim que deixa o Confessionário, Carla Diaz dispara: ""Eu não sei se dei 'coração partido' para alguém, eu não lembro"".","A atriz paulista se questiona: ""Eu dei coração partido para alguém? Porque passou rápido"". ","E completa: ""Estou chateada"".",0
train_zero_shot.PT.330.20,PT,coração partido,zero_shot,"Em vez de se contrair em sua forma normal de flecha, o ventrículo esquerdo deixa de funcionar, criando uma forma mais arredondada, semelhante a um pote.","Descrito pela primeira vez em 1990, no Japão, um coração partido se parece tanto com uma armadilha de polvo japonesa chamada takotsubo, que os médicos começaram a denominar a doença de cardiomiopatia de Takotsubo.","O coração realmente muda de forma em resposta a uma perturbação emocional aguda, como após o rompimento de um relacionamento romântico ou a morte de um ente querido”, disse Sandeep Jauhar, cardiologista e escritor de Nova York.",0
train_zero_shot.PT.453.1,PT,trabalho escravo,zero_shot,A falta de padronização inviabilizava o cálculo de estatísticas da movimentação processual no Judiciário.,"Provocado pela Coordenadoria Nacional de Erradicação do Trabalho Escravo do Ministério Público do Trabalho, o Fórum Nacional do Poder Judiciário para Monitoramento e Efetividade das Demandas Relacionadas à Exploração do Trabalho em Condições Análogas à de Escravo e ao Tráﬁco de Pessoas (Fontet) apresentou no ano passado proposta de alteração da tabela de classificação de assuntos dos processos judiciais.",A sugestão foi aprovada pelo Comitê Gestor de Tabelas Processuais Unificadas do Conselho Nacional de Justiça (CNJ) e a mudança já entrou em vigor.,1
train_zero_shot.PT.453.2,PT,trabalho escravo,zero_shot,O perfil dos trabalhadores em situação de escravidão no Brasil pode se dar por meio de dados referentes às pessoas já resgatadas.,"De acordo com Observatório de Erradicação do Trabalho Escravo e do Tráfico de Pessoas, entre 2003 e 2018, 42% dos resgatados se disseram pardos, mulatos, caboclos, cafuzos ou mamelucos, 23% se autodeclararam brancos, 18% amarelos (de origem japonesa, chinesa, coreana etc) e 12% pretos.","Sobre esses dados, Plassat comenta que pode haver uma confusão na autodeclaração.",1
train_zero_shot.PT.453.3,PT,trabalho escravo,zero_shot,"O direito penal, por sua vez, constitui a proteção de bens jurídico fundamentais, como a vida e a liberdade.","Portanto, o rompimento da concepção do ser humano livre, a partir dos grilhões trazidos pelo trabalho escravo e pelo tráfico de pessoas, acarreta a necessária incidência de ambos ramos do direito”, explicou Tânia Reckziegel.","Em 2020, a Inspeção do Trabalho descobriu 942 trabalhadores que estavam sendo explorados em situações análogas às de escravo.",0
train_zero_shot.PT.453.4,PT,trabalho escravo,zero_shot,"É desenvolvido no âmbito da Comissão Nacional de Erradicação do Trabalho Escravo (Conatrae), e teve o processo de construção coordenado pelo Ministério da Mulher, da Família e dos Direitos Humanos (MMFDH), com apoio técnico da Organização Internacional do Trabalho (OIT).",O trabalho escravo é caracterizado quando o cidadão é submetido a trabalho forçado; jornada exaustiva; condições degradantes de trabalho e/ou servidão por dívidas.,"A coordenadora de Apoio à Comissão Nacional de Erradicação do Trabalho Escravo (Conatrae), da Secretaria Nacional de Proteção Global (SNPG), Andréia Minduca, explica mais sobre o funcionamento da política em entrevista.",0
train_zero_shot.PT.453.5,PT,trabalho escravo,zero_shot,"O Maurício Fraga faz um trabalho singular no Pará”, afirmou o empresário ao canal, que pertence à holding J&F, dona da JBS desde 2013.","A JBS informou, em nota, que assim que soube que o nome de Fraga entrou para a lista suja do trabalho escravo, bloqueou o pecuarista “e todas as suas propriedades” da sua relação de fornecedores.","Como o pecuarista mencionado pela reportagem passou a figurar na referida lista nesta segunda-feira (5/4), o seu CPF e todas as propriedades vinculadas a ele foram imediatamente bloqueados para a compra de gado pela JBS”.",0
train_zero_shot.PT.453.6,PT,trabalho escravo,zero_shot,"Desde 1995, mais de 56 mil trabalhadores de situação análoga à escravidão foram resgatados no país.","""Quanto mais se resgata trabalhadores em situação análoga a de escravidão, além de garantir para eles a liberdade, além de limpar a cadeira produtiva, possibilitando um diferencial no comércio internacional, também temos um aumento na arrecadação, uma vez que quem utiliza trabalho escravo não está arrecadando impostos"", aponta Sakamoto. ","O Brasil de Fato entrou em contato com a Divisão de Fiscalização para Erradicação do Trabalho Escravo, do Ministério da Economia, mas não obteve retorno até o fechamento da reportagem.",0
train_zero_shot.PT.453.7,PT,trabalho escravo,zero_shot,As inspeções foram feitas em fazendas de mandioca na zona rural da cidade e as equipes encontraram irregularidades trabalhistas em duas propriedades.,"Embora as situações não configurassem trabalho escravo, segundo a PRF, elas precisaram da ação dos procuradores, que realizaram a celebração de Termo de Ajuste de Conduta (TAC) em favor de 23 funcionários.","Além disso, os policiais também localizaram, durante a operação, um jovem de 24 anos foragido da Justiça, que tinha um mandado prisão expedido pela Comarca de Uraí (PR).",0
train_zero_shot.PT.453.8,PT,trabalho escravo,zero_shot,"A Justiça do Trabalho do Distrito Federal determinou que a comunidade religiosa Igreja Adventista Remanescente de Laodiceia, no Gama, tome providências para evitar abusos contra pessoas internadas no local. ","O local foi alvo de uma operação conjunta entre diversos órgãos, em março deste ano, após denúncias de trabalho escravo.","Segundo as acusações, fieis que integravam o grupo viviam em ""condição degradante de trabalho e vida"" (relembre abaixo). ",0
train_zero_shot.PT.453.9,PT,trabalho escravo,zero_shot,"Isso já vem ao longo dos anos, mas em 2020 a redução foi ainda mais expressiva.",Nós chegamos a ter no Brasil nove equipes de combate ao trabalho escravo.,Elas foram reduzidas para quatro.,0
train_zero_shot.PT.453.10,PT,trabalho escravo,zero_shot,Quem é autuado ainda tem direito de se defender em duas instâncias.,"Depois desse período, a multa pode ser cobrada, executada e o nome da pessoa entra na lista suja do trabalho escravo por dois anos.","Essa lista é um cadastro de empregadores flagrados com mão de obra escrava, e existe para que as pessoas saibam quem já utilizou esse tipo de trabalho.",0
train_zero_shot.PT.453.11,PT,trabalho escravo,zero_shot,"A chegada de Temer à Presidência resultou em várias alterações na questão da terra, mas em detrimento dos pequenos agricultores, enquanto cresceram as concessões de benefícios em cascata aos grandes proprietários.",Outra consequência dos novos tempos está na mudança observada no cenário do trabalho escravo ou em situação análoga à escravidão.,"E de novo o Pará manteve-se no topo da relação, mostrando que também nesse tipo de violência nada mudou.",0
train_zero_shot.PT.453.12,PT,trabalho escravo,zero_shot,"O relatório teve repercussão internacional, com matérias publicadas no jornal britânico The Guardian, na agência de notícias estadunidense Bloomberg e na Reuters Foundation.","As histórias levantadas no relatório destacam como, após mais de 10 anos de políticas corporativas sendo anunciadas para enfrentar o trabalho escravo em fazendas de gado, a situação de muitos trabalhadores não mudou.","Historicamente, a maior parte dos casos de trabalho escravo acontece na região rural, e a pecuária é o setor onde o problema é bem evidente e documentado.",0
train_zero_shot.PT.372.1,PT,máquina virtual,zero_shot,O que é uma máquina virtual?,"Uma máquina virtual é um programa que age como um computador completo, com todas as instâncias de um sistema operacional funcional.","Em resumo, é um computador funcionando dentro de outro.",1
train_zero_shot.PT.372.2,PT,máquina virtual,zero_shot,"Dependendo das capacidades do computador, podem ser instaladas várias máquinas virtuais de uma vez e usa-las em paralelo; apenas a quantidade de espaço em disco, memória RAM disponível e a capacidade de seu processador atuarão como limitadores.",Para que serve uma máquina virtual?,"Do ponto de vista do usuário, a máquina virtual é uma excelente forma de executar um sistema operacional novo antes de instalar definitivamente no computador, antecipando erros ou problemas graves.",1
train_zero_shot.PT.372.3,PT,máquina virtual,zero_shot,Para que serve uma máquina virtual?,"Do ponto de vista do usuário, a máquina virtual é uma excelente forma de executar um sistema operacional novo antes de instalar definitivamente no computador, antecipando erros ou problemas graves.","Desenvolvedores também preferem testar versões de softwares em máquinas virtuais, por motivos semelhantes.",1
train_zero_shot.PT.372.4,PT,máquina virtual,zero_shot,"Dependendo da configuração, servidores com virtualização diminuem riscos como perda de dados ou indisponibilidade do sistema, otimizando uso do hardware.","Dependendo da forma de uso, uma máquina virtual pode apresentar limitações.","A primeira delas diz respeito ao hardware onde o hipervisor ou camada de virtualização será instalado: caso o computador tenha um processador antigo ou pouca RAM, a máquina virtual ficará lenta e dependendo do uso, pode não atender às expectativas.",1
train_zero_shot.PT.372.5,PT,máquina virtual,zero_shot,"A partir daí, várias ações são tomadas no processo de obtenção dos arquivos — recursos do sistema operacional são interrompidos, backups ocultos e pontos de restauração são deletados e, por fim, os discos locais são listados, assim como os drives da rede, para que a criptografia seja aplicada aos arquivos.","De acordo com especialistas, o fato de todos esses processos acontecerem em uma máquina virtual faz com que soluções de segurança não as detectem, uma vez que as ações acontecem em outro ambiente.","Entretanto, os mesmos arquivos são acessados por ambos, o que permite a ação do ransomware e o sequestro dos dados, mesmo em um sistema extremamente simples, já que a VM criada tem configurações modestas, mas suficientes para realizar a ação.",1
train_zero_shot.PT.372.6,PT,máquina virtual,zero_shot,"Entretanto, os mesmos arquivos são acessados por ambos, o que permite a ação do ransomware e o sequestro dos dados, mesmo em um sistema extremamente simples, já que a VM criada tem configurações modestas, mas suficientes para realizar a ação.","O ataque usando o Ragnar Locker embutido em uma máquina virtual é novo, mas o malware, em si, vem circulando desde dezembro do ano passado.","Os golpes parecem ser direcionados, com valores que mudam de acordo com a categoria da empresa infectada, mas não se sabe ao certo quantas foram comprometidas até agora e o total eventualmente recebido pelos criminosos responsáveis pela campanha.",1
train_zero_shot.PT.372.7,PT,máquina virtual,zero_shot,"Um projeto do tipo pode facilitar os trabalhos de desenvolvimento e testes de aplicativos para os mais diversos fins, por exemplo.","Se as exigências para a máquina virtual não forem numerosas, esses trabalhos poderão ser executados mais facilmente.","Frequentemente, os desenvolvedores recorrem às versões GSI do Android para tarefas de teste e desenvolvimento.",1
train_zero_shot.PT.372.8,PT,máquina virtual,zero_shot,"Uma máquina virtual é um sistema operacional funcionando dentro de outro, através de um software ou hardware de virtualização, como se estivesse em um computador real.","Na prática, uma máquina virtual é como se fosse uma cópia isolada de um sistema, que fica protegida pelo virtualizador.","Com isso, não é preciso reiniciar o computador para trocar de plataforma.",1
train_zero_shot.PT.372.9,PT,máquina virtual,zero_shot,Softwares para criar máquinas virtuais no Windows,"Para quem usa o Windows 8, não é preciso procurar por um software de máquina virtual, já que o próprio sistema traz o suporte para essa funcionalidade.","Chamado de Hyper-V, esse recurso anteriormente era exclusivo da versão Server do sistema operacional.",1
train_zero_shot.PT.372.10,PT,máquina virtual,zero_shot,Criação de uma máquina virtual com VMware Workstation Player ,"Como podem observar, a máquina virtual já se encontra pronta para iniciar.",Num próximo artigo vamos mostrar como instalar o Proxmox através do VMware Workstation Player.,1
train_zero_shot.PT.372.11,PT,máquina virtual,zero_shot,"Depois de reiniciar, você já terá o ícone do Gerenciador do Hyper-V na tela inicial do Windows 8 e poderá começar a criar suas máquinas virtuais.","Para isso, com o Gerenciador do Hyper-V aberto, selecione seu computador no painel do lado esquerdo e no painel do lado direito clique em ""Novo"" e em seguida selecione ""Máquina Virtual"".","A própria Microsoft também fornece o Virtual PC, outra solução de virtualização para Windows.",1
train_zero_shot.PT.332.1,PT,cordas vocais,zero_shot,"Mesmo com trajetórias diferentes, Yasmin, Isaac e Fátima mostram fascínio e gratidão por aquilo que alcançaram e alcançam com suas vozes. ","A voz começa na laringe, após a vibração das pregas vocais (popularmente chamadas de cordas vocais) sob a pressão do ar dos pulmões.","Livia Lima, que integra a Sociedade Brasileira de Fonoaudiologia, explica que as pregas vocais são músculos e que, portanto, precisam ser exercitadas para ter maior flexibilidade",0
train_zero_shot.PT.332.2,PT,cordas vocais,zero_shot,"Em 2020, o Hospital sediado em Belém registrou 37 novos casos.",O câncer de laringe é um dos alvos dos especialistas quando o assunto é cuidado com as cordas vocais.,"Neste ano, no Dia Mundial da Voz – 16 de Abril, instituído em 2003 pela Sociedade Brasileira de Fonoaudiologia e pelo Sistema de Conselhos de Fonoaudiologia, o tema central é “Sua Voz Diz Muito Sobre Você”.",0
train_zero_shot.PT.332.3,PT,cordas vocais,zero_shot,"Exatamente por isso que, quando estamos resfriados ou com o nariz congestionado, a voz fica anasalada.",Mas como saber se há um problema nas cordas vocais?,"Como ela é gerada pela vibração das cordas vocais, qualquer problema nelas vai gerar sintomas muito frequentes como:",0
train_zero_shot.PT.332.4,PT,cordas vocais,zero_shot,Se você tiver alguma dúvida sobre sua qualidade vocal.,"Apesar de, algumas vezes, a voz rouca ser considerada “normal”, ela sugere um problema nas cordas vocais.",Quando estamos sem voz e continuamos a falar a tendência é que ocorra uma piora da qualidade da voz.,0
train_zero_shot.PT.332.5,PT,cordas vocais,zero_shot,"Ou seja, ficamos cada vez mais roucos.",E isso também significa mais inflamação ou lesão nas cordas vocais.,"Em certas situações, essa inflamação provoca uma cicatriz, ou seja, uma rouquidão mais permanente.",0
